mechanism,rep,method,parameter,truth,estimate,se,covered
MNAR,56,oracle,M1_class1,0.15,0.1449372474642241,0.029022146068545564,1.0
MNAR,56,oracle,M1_class2,0.8,0.7383109128069691,0.04314287378865202,1.0
MNAR,56,oracle,M2_class1,0.25,0.24286923812262204,0.03395977604744099,1.0
MNAR,56,oracle,M2_class2,0.75,0.7181824054067701,0.036953653786980234,1.0
MNAR,56,oracle,M3_class1,0.2,0.1880988454725844,0.03363009321570428,1.0
MNAR,56,oracle,M3_class2,0.85,0.7745516239613274,0.03874015272051126,1.0
MNAR,56,oracle,p_class2,0.45,0.45681623100376745,0.039202288016341374,1.0
MNAR,56,oracle,mean_Y1,0.44250000000000006,0.41599996884298773,0.02204286722686267,1.0
MNAR,56,oracle,mean_Y2,0.47500000000000003,0.4600000077478298,0.022289010718910315,1.0
MNAR,56,oracle,mean_Y3,0.49250000000000005,0.4559999934034993,0.0222739309161626,1.0
MNAR,56,oracle,P000,0.28387500000000004,0.2931036109770537,0.0200730971607785,1.0
MNAR,56,oracle,P001,0.08925,0.0922400246445266,0.01106352032137658,1.0
MNAR,56,oracle,P010,0.10362500000000001,0.11093988170336504,0.012793329571591334,1.0
MNAR,56,oracle,P011,0.08074999999999999,0.08771651383206697,0.010859630655845548,1.0
MNAR,56,oracle,P100,0.063,0.0698237490786233,0.009483507126393358,1.0
MNAR,56,oracle,P101,0.08887500000000001,0.0848326075519666,0.010749536479283053,1.0
MNAR,56,oracle,P110,0.057000000000000016,0.0701327648374587,0.009502769385738626,1.0
MNAR,56,oracle,P111,0.233625,0.1912108473749391,0.016916878902920863,0.0
MNAR,56,MAR_ignorability,M1_class1,0.15,0.18505938803265837,,
MNAR,56,MAR_ignorability,M1_class2,0.8,0.6928141529009691,,
MNAR,56,MAR_ignorability,M2_class1,0.25,0.20309831704761244,,
MNAR,56,MAR_ignorability,M2_class2,0.75,0.5817079899937447,,
MNAR,56,MAR_ignorability,M3_class1,0.2,0.18849778040082188,,
MNAR,56,MAR_ignorability,M3_class2,0.85,0.6179354824475453,,
MNAR,56,MAR_ignorability,p_class2,0.45,0.4548297669669996,,
MNAR,56,MAR_ignorability,mean_Y1,0.44250000000000006,0.4160013694140958,,
MNAR,56,MAR_ignorability,mean_Y2,0.47500000000000003,0.3753012663651537,,
MNAR,56,MAR_ignorability,mean_Y3,0.49250000000000005,0.38381883034957687,,
MNAR,56,MAR_ignorability,P000,0.28387500000000004,0.3096400473701216,,
MNAR,56,MAR_ignorability,P001,0.08925,0.10285113532661481,,
MNAR,56,MAR_ignorability,P010,0.10362500000000001,0.10427627540843977,,
MNAR,56,MAR_ignorability,P011,0.08074999999999999,0.06723117248072807,,
MNAR,56,MAR_ignorability,P100,0.063,0.11560312697575509,,
MNAR,56,MAR_ignorability,P101,0.08887500000000001,0.09660442396235489,,
MNAR,56,MAR_ignorability,P110,0.057000000000000016,0.08666171989610676,,
MNAR,56,MAR_ignorability,P111,0.233625,0.11713209857987913,,
MNAR,56,selection_misspecified,M1_class1,0.15,0.13847925084408935,,
MNAR,56,selection_misspecified,M1_class2,0.8,0.7696553079154584,,
MNAR,56,selection_misspecified,M2_class1,0.25,0.3504407758754198,,
MNAR,56,selection_misspecified,M2_class2,0.75,0.7906172698931709,,
MNAR,56,selection_misspecified,M3_class1,0.2,0.2870139120486917,,
MNAR,56,selection_misspecified,M3_class2,0.85,0.835057619400127,,
MNAR,56,selection_misspecified,p_class2,0.45,0.43968831909962636,,
MNAR,56,selection_misspecified,mean_Y1,0.44250000000000006,0.4159999904337295,,
MNAR,56,selection_misspecified,mean_Y2,0.47500000000000003,0.5439812386372516,,
MNAR,56,selection_misspecified,mean_Y3,0.49250000000000005,0.5279823285271719,,
MNAR,56,selection_misspecified,P000,0.28387500000000004,0.22705839057483757,,
MNAR,56,selection_misspecified,P001,0.08925,0.10770318422700276,,
MNAR,56,selection_misspecified,P010,0.10362500000000001,0.13381969591350926,,
MNAR,56,selection_misspecified,P011,0.08074999999999999,0.11541873885092102,,
MNAR,56,selection_misspecified,P100,0.063,0.04762201720980612,,
MNAR,56,selection_misspecified,P101,0.08887500000000001,0.07363516935110206,,
MNAR,56,selection_misspecified,P110,0.057000000000000016,0.06351756777467527,,
MNAR,56,selection_misspecified,P111,0.233625,0.231225236098146,,
MNAR,56,candidate_saturated,M1_class1,0.15,0.1793611109424224,,
MNAR,56,candidate_saturated,M1_class2,0.8,0.7330625570973814,,
MNAR,56,candidate_saturated,M2_class1,0.25,0.1954165524245836,,
MNAR,56,candidate_saturated,M2_class2,0.75,0.7096100526192068,,
MNAR,56,candidate_saturated,M3_class1,0.2,0.23864457884878498,,
MNAR,56,candidate_saturated,M3_class2,0.85,0.7630044125020461,,
MNAR,56,candidate_saturated,p_class2,0.45,0.4273768707599876,,
MNAR,56,candidate_saturated,mean_Y1,0.44250000000000006,0.4160003023354086,,
MNAR,56,candidate_saturated,mean_Y2,0.47500000000000003,0.4151709615028868,,
MNAR,56,candidate_saturated,mean_Y3,0.49250000000000005,0.46274384370774335,,
MNAR,56,candidate_saturated,P000,0.28387500000000004,0.29571011887630155,,
MNAR,56,candidate_saturated,P001,0.08925,0.11550569122773796,,
MNAR,56,candidate_saturated,P010,0.10362500000000001,0.08910073217349863,,
MNAR,56,candidate_saturated,P011,0.08074999999999999,0.08368315538705319,,
MNAR,56,candidate_saturated,P100,0.063,0.08447646629966081,,
MNAR,56,candidate_saturated,P101,0.08887500000000001,0.08913676209341283,,
MNAR,56,candidate_saturated,P110,0.057000000000000016,0.06796883894279555,,
MNAR,56,candidate_saturated,P111,0.233625,0.17441823499953937,,
MNAR,57,oracle,M1_class1,0.15,0.12489669463790108,0.02838861176483965,1.0
MNAR,57,oracle,M1_class2,0.8,0.8355297563100414,0.034220187466930084,1.0
MNAR,57,oracle,M2_class1,0.25,0.22523017136416626,0.030145870118355803,1.0
MNAR,57,oracle,M2_class2,0.75,0.7546921035294907,0.034802535769101,1.0
MNAR,57,oracle,M3_class1,0.2,0.15807042020867865,0.02904360261376838,1.0
MNAR,57,oracle,M3_class2,0.85,0.838993640567052,0.03409643973398786,1.0
MNAR,57,oracle,p_class2,0.45,0.4434120820264984,0.03193941311959751,1.0
MNAR,57,oracle,mean_Y1,0.44250000000000006,0.43999998007080987,0.022199099059128157,1.0
MNAR,57,oracle,mean_Y2,0.47500000000000003,0.45999998905936546,0.022289010735479647,1.0
MNAR,57,oracle,mean_Y3,0.49250000000000005,0.4600000030479731,0.02228901074248995,1.0
MNAR,57,oracle,P000,0.28387500000000004,0.3205981923377569,0.020701235083905825,1.0
MNAR,57,oracle,P001,0.08925,0.07466027801146867,0.010639547405855914,1.0
MNAR,57,oracle,P010,0.10362500000000001,0.10122395705757144,0.012849430113601195,1.0
MNAR,57,oracle,P011,0.08074999999999999,0.06351759252239313,0.009536300952318532,1.0
MNAR,57,oracle,P100,0.063,0.0599780791122748,0.009583542421907232,1.0
MNAR,57,oracle,P101,0.08887500000000001,0.08476346147913422,0.011925761677522654,1.0
MNAR,57,oracle,P110,0.057000000000000016,0.05819976844442376,0.009431461942596659,1.0
MNAR,57,oracle,P111,0.233625,0.23705867103497713,0.018190351226650154,1.0
MNAR,57,MAR_ignorability,M1_class1,0.15,0.18118511825659847,0.04208393965630549,1.0
MNAR,57,MAR_ignorability,M1_class2,0.8,0.8325155912642647,0.04434489628065606,1.0
MNAR,57,MAR_ignorability,M2_class1,0.25,0.2025080852007758,0.03013092871499185,1.0
MNAR,57,MAR_ignorability,M2_class2,0.75,0.5493578007187967,0.06544282989451652,0.0
MNAR,57,MAR_ignorability,M3_class1,0.2,0.1642289700223984,0.033237582316750634,1.0
MNAR,57,MAR_ignorability,M3_class2,0.85,0.7321436373706259,0.06066794280365315,1.0
MNAR,57,MAR_ignorability,p_class2,0.45,0.3973633901774961,0.04696709246885767,1.0
MNAR,57,MAR_ignorability,mean_Y1,0.44250000000000006,0.4400000031368368,0.02219909907971573,1.0
MNAR,57,MAR_ignorability,mean_Y2,0.47500000000000003,0.34033346404111664,0.026216382701446068,0.0
MNAR,57,MAR_ignorability,mean_Y3,0.49250000000000005,0.389897467571415,0.025821466951223938,0.0
MNAR,57,MAR_ignorability,P000,0.28387500000000004,0.3369264976450472,0.021299704377019717,0.0
MNAR,57,MAR_ignorability,P001,0.08925,0.08658537005706307,0.012337446151980475,1.0
MNAR,57,MAR_ignorability,P010,0.10362500000000001,0.09330932163845351,0.013157749710151023,1.0
MNAR,57,MAR_ignorability,P011,0.08074999999999999,0.04317880752259933,0.007418371178649624,0.0
MNAR,57,MAR_ignorability,P100,0.063,0.11270793451109154,0.015009213672664215,0.0
MNAR,57,MAR_ignorability,P101,0.08887500000000001,0.12344673374568146,0.019568007472419633,1.0
MNAR,57,MAR_ignorability,P110,0.057000000000000016,0.06715877863399265,0.011455504716601086,1.0
MNAR,57,MAR_ignorability,P111,0.233625,0.13668655624607118,0.018303028481326235,0.0
MNAR,57,selection_misspecified,M1_class1,0.15,0.12115088101535143,,
MNAR,57,selection_misspecified,M1_class2,0.8,0.8567527141472003,,
MNAR,57,selection_misspecified,M2_class1,0.25,0.32934755304997493,,
MNAR,57,selection_misspecified,M2_class2,0.75,0.7783769853111426,,
MNAR,57,selection_misspecified,M3_class1,0.2,0.272835864632537,,
MNAR,57,selection_misspecified,M3_class2,0.85,0.8614682901788884,,
MNAR,57,selection_misspecified,p_class2,0.45,0.4334534223778993,,
MNAR,57,selection_misspecified,mean_Y1,0.44250000000000006,0.44000001309380776,,
MNAR,57,selection_misspecified,mean_Y2,0.47500000000000003,0.5239808972119832,,
MNAR,57,selection_misspecified,mean_Y3,0.49250000000000005,0.527980604008207,,
MNAR,57,selection_misspecified,P000,0.28387500000000004,0.24472376417638253,,
MNAR,57,selection_misspecified,P001,0.08925,0.10296089904657572,,
MNAR,57,selection_misspecified,P010,0.10362500000000001,0.12593935069286463,,
MNAR,57,selection_misspecified,P011,0.08074999999999999,0.08637597299036931,,
MNAR,57,selection_misspecified,P100,0.063,0.044874308798422365,,
MNAR,57,selection_misspecified,P101,0.08887500000000001,0.08346013076663614,,
MNAR,57,selection_misspecified,P110,0.057000000000000016,0.0564819723241234,,
MNAR,57,selection_misspecified,P111,0.233625,0.2551836012046258,,
MNAR,57,candidate_saturated,M1_class1,0.15,0.11330687011372331,0.05395048760762663,1.0
MNAR,57,candidate_saturated,M1_class2,0.8,0.8610776088063977,0.0383202354396644,1.0
MNAR,57,candidate_saturated,M2_class1,0.25,0.28069809708343946,0.08883617051354914,1.0
MNAR,57,candidate_saturated,M2_class2,0.75,0.7502413496053527,0.06346622440104105,1.0
MNAR,57,candidate_saturated,M3_class1,0.2,0.1837858103817927,0.06082127017241845,1.0
MNAR,57,candidate_saturated,M3_class2,0.85,0.8551148266688268,0.062303099479900106,1.0
MNAR,57,candidate_saturated,p_class2,0.45,0.43688941892611494,0.04139102416555849,1.0
MNAR,57,candidate_saturated,mean_Y1,0.44250000000000006,0.4399999936311175,0.022199099267589714,1.0
MNAR,57,candidate_saturated,mean_Y2,0.47500000000000003,0.48583657583841616,0.07070608931122177,1.0
MNAR,57,candidate_saturated,mean_Y3,0.49250000000000005,0.47708235421567535,0.05245708190868207,1.0
MNAR,57,candidate_saturated,P000,0.28387500000000004,0.29534120872691666,0.0461596594322548,1.0
MNAR,57,candidate_saturated,P001,0.08925,0.0789695334930472,0.02286590068033337,1.0
MNAR,57,candidate_saturated,P010,0.10362500000000001,0.12099328545942951,0.03650163481010919,1.0
MNAR,57,candidate_saturated,P011,0.08074999999999999,0.0646959786894891,0.0176843885416198,1.0
MNAR,57,candidate_saturated,P100,0.063,0.051072924903088054,0.02426536440936694,1.0
MNAR,57,candidate_saturated,P101,0.08887500000000001,0.08877975703853194,0.021749577906102806,1.0
MNAR,57,candidate_saturated,P110,0.057000000000000016,0.05551022669489045,0.019327447224979557,1.0
MNAR,57,candidate_saturated,P111,0.233625,0.24463708499460712,0.04181860083981011,1.0
MNAR,58,oracle,M1_class1,0.15,0.1733220199176614,0.0355910018017999,1.0
MNAR,58,oracle,M1_class2,0.8,0.769336811025466,0.036638000546533656,1.0
MNAR,58,oracle,M2_class1,0.25,0.2502814979812118,0.03184035057090175,1.0
MNAR,58,oracle,M2_class2,0.75,0.7253440651523795,0.03785852292323762,1.0
MNAR,58,oracle,M3_class1,0.2,0.15718689704553843,0.0334154063400989,1.0
MNAR,58,oracle,M3_class2,0.85,0.8214401652131544,0.039068587166834964,1.0
MNAR,58,oracle,p_class2,0.45,0.47092449127331876,0.037236152194018254,1.0
MNAR,58,oracle,mean_Y1,0.44250000000000006,0.45399998221147764,0.022265848363930408,1.0
MNAR,58,oracle,mean_Y2,0.47500000000000003,0.4740000957492908,0.022330427694573097,1.0
MNAR,58,oracle,mean_Y3,0.49250000000000005,0.47000002943401237,0.022320394296064156,1.0
MNAR,58,oracle,P000,0.28387500000000004,0.28169255527413756,0.01986767202210057,1.0
MNAR,58,oracle,P001,0.08925,0.07605011497040898,0.0102434836572152,1.0
MNAR,58,oracle,P010,0.10362500000000001,0.10632893926155969,0.012355375329262031,1.0
MNAR,58,oracle,P011,0.08074999999999999,0.08192840828241613,0.010793099857970096,1.0
MNAR,58,oracle,P100,0.063,0.07571107287238359,0.010839786468376966,1.0
MNAR,58,oracle,P101,0.08887500000000001,0.09254616113377913,0.011885247923298052,1.0
MNAR,58,oracle,P110,0.057000000000000016,0.06626740315790677,0.00960460461513986,1.0
MNAR,58,oracle,P111,0.233625,0.21947534504740818,0.017867064086861235,1.0
MNAR,58,MAR_ignorability,M1_class1,0.15,0.17550507914718955,0.046878520801617765,1.0
MNAR,58,MAR_ignorability,M1_class2,0.8,0.7532897621784799,0.04610375051945774,1.0
MNAR,58,MAR_ignorability,M2_class1,0.25,0.2336830772043335,0.037150182824325056,1.0
MNAR,58,MAR_ignorability,M2_class2,0.75,0.524075058990164,0.057727388399577445,0.0
MNAR,58,MAR_ignorability,M3_class1,0.2,0.14526713693845453,0.040320497534925545,1.0
MNAR,58,MAR_ignorability,M3_class2,0.85,0.6667891167354212,0.06395761757978503,0.0
MNAR,58,MAR_ignorability,p_class2,0.45,0.48200470999967693,0.05606254242821293,1.0
MNAR,58,MAR_ignorability,mean_Y1,0.44250000000000006,0.4540000177339419,0.02226584825524208,1.0
MNAR,58,MAR_ignorability,mean_Y2,0.47500000000000003,0.3736533801712442,0.026752491859474894,0.0
MNAR,58,MAR_ignorability,mean_Y3,0.49250000000000005,0.3966431875689488,0.026618803874707553,0.0
MNAR,58,MAR_ignorability,P000,0.28387500000000004,0.29859675989329115,0.0217309596352445,1.0
MNAR,58,MAR_ignorability,P001,0.08925,0.08528015963040629,0.011683972928895704,1.0
MNAR,58,MAR_ignorability,P010,0.10362500000000001,0.10607032294684611,0.014216354656354747,1.0
MNAR,58,MAR_ignorability,P011,0.08074999999999999,0.05605273979551465,0.008648261239083075,0.0
MNAR,58,MAR_ignorability,P100,0.063,0.1171261476742592,0.014817206034162412,0.0
MNAR,58,MAR_ignorability,P101,0.08887500000000001,0.12534355263079924,0.015723959075485617,0.0
MNAR,58,MAR_ignorability,P110,0.057000000000000016,0.08156358191665482,0.011534379038094988,0.0
MNAR,58,MAR_ignorability,P111,0.233625,0.12996673551222865,0.019269603272916862,0.0
MNAR,58,selection_misspecified,M1_class1,0.15,0.15884146358544748,,
MNAR,58,selection_misspecified,M1_class2,0.8,0.7943036026054053,,
MNAR,58,selection_misspecified,M2_class1,0.25,0.38870991631847146,,
MNAR,58,selection_misspecified,M2_class2,0.75,0.77036663380639,,
MNAR,58,selection_misspecified,M3_class1,0.2,0.27429066583203093,,
MNAR,58,selection_misspecified,M3_class2,0.85,0.8592275978042742,,
MNAR,58,selection_misspecified,p_class2,0.45,0.4644785740219365,,
MNAR,58,selection_misspecified,mean_Y1,0.44250000000000006,0.4540000117623671,,
MNAR,58,selection_misspecified,mean_Y2,0.47500000000000003,0.565981284223153,,
MNAR,58,selection_misspecified,mean_Y3,0.49250000000000005,0.5459813378872649,,
MNAR,58,selection_misspecified,P000,0.28387500000000004,0.20292035776802922,,
MNAR,58,selection_misspecified,P001,0.08925,0.09437993899266223,,
MNAR,58,selection_misspecified,P010,0.10362500000000001,0.1374311377041444,,
MNAR,58,selection_misspecified,P011,0.08074999999999999,0.11126855377279708,,
MNAR,58,selection_misspecified,P100,0.063,0.0496618318873759,,
MNAR,58,selection_misspecified,P101,0.08887500000000001,0.08705658712877967,,
MNAR,58,selection_misspecified,P110,0.057000000000000016,0.06400533475318554,,
MNAR,58,selection_misspecified,P111,0.233625,0.25327625799302594,,
MNAR,58,candidate_saturated,M1_class1,0.15,0.15000140075352955,,
MNAR,58,candidate_saturated,M1_class2,0.8,0.7906794252823308,,
MNAR,58,candidate_saturated,M2_class1,0.25,0.23163361034043567,,
MNAR,58,candidate_saturated,M2_class2,0.75,0.6888526619735632,,
MNAR,58,candidate_saturated,M3_class1,0.2,0.17263443034372705,,
MNAR,58,candidate_saturated,M3_class2,0.85,0.8644718814991688,,
MNAR,58,candidate_saturated,p_class2,0.45,0.4744950912901985,,
MNAR,58,candidate_saturated,mean_Y1,0.44250000000000006,0.45399997848994716,,
MNAR,58,candidate_saturated,mean_Y2,0.47500000000000003,0.44858180598471453,,
MNAR,58,candidate_saturated,mean_Y3,0.49250000000000005,0.5009079048877066,,
MNAR,58,candidate_saturated,P000,0.28387500000000004,0.28815068204178834,,
MNAR,58,candidate_saturated,P001,0.08925,0.08596566224371367,,
MNAR,58,candidate_saturated,P010,0.10362500000000001,0.0948765444311019,,
MNAR,58,candidate_saturated,P011,0.08074999999999999,0.07700713279344898,,
MNAR,58,candidate_saturated,P100,0.063,0.0659323284194531,,
MNAR,58,candidate_saturated,P101,0.08887500000000001,0.1113695213103304,,
MNAR,58,candidate_saturated,P110,0.057000000000000016,0.050132540219950075,,
MNAR,58,candidate_saturated,P111,0.233625,0.22656558854021358,,
MNAR,59,oracle,M1_class1,0.15,0.13719379601599135,0.03288077324397225,1.0
MNAR,59,oracle,M1_class2,0.8,0.7910608583338343,0.042956302209581604,1.0
MNAR,59,oracle,M2_class1,0.25,0.28129423598121345,0.033105021797894936,1.0
MNAR,59,oracle,M2_class2,0.75,0.7571287157485228,0.03991684794191683,1.0
MNAR,59,oracle,M3_class1,0.2,0.2480769852768118,0.03278974701931495,1.0
MNAR,59,oracle,M3_class2,0.85,0.8405018153369944,0.04242140191212665,1.0
MNAR,59,oracle,p_class2,0.45,0.40498476872707145,0.04065354145741147,1.0
MNAR,59,oracle,mean_Y1,0.44250000000000006,0.40199999702703265,0.02192696973217324,1.0
MNAR,59,oracle,mean_Y2,0.47500000000000003,0.47399995272214357,0.022330427661556438,1.0
MNAR,59,oracle,mean_Y3,0.49250000000000005,0.4880000180669095,0.022354238931329196,1.0
MNAR,59,oracle,P000,0.28387500000000004,0.28071579804613983,0.020101035765979866,1.0
MNAR,59,oracle,P001,0.08925,0.10880648392377018,0.011908805695160672,1.0
MNAR,59,oracle,P010,0.10362500000000001,0.11880485445666304,0.013009057532902176,1.0
MNAR,59,oracle,P011,0.08074999999999999,0.08967286654639439,0.010850453435779008,1.0
MNAR,59,oracle,P100,0.063,0.05652532815232524,0.009098651150524918,1.0
MNAR,59,oracle,P101,0.08887500000000001,0.07995243715562121,0.01106080400331029,1.0
MNAR,59,oracle,P110,0.057000000000000016,0.055954001277962476,0.009130514395185004,1.0
MNAR,59,oracle,P111,0.233625,0.2095682304411237,0.017774148468254265,1.0
MNAR,59,MAR_ignorability,M1_class1,0.15,0.14226217330494254,0.05102949400314572,1.0
MNAR,59,MAR_ignorability,M1_class2,0.8,0.7368500537344006,0.06272370788987662,1.0
MNAR,59,MAR_ignorability,M2_class1,0.25,0.26667025008480616,0.04234430415755617,1.0
MNAR,59,MAR_ignorability,M2_class2,0.75,0.5386009922830508,0.05852261511774106,0.0
MNAR,59,MAR_ignorability,M3_class1,0.2,0.21781291783822157,0.03849546747784632,1.0
MNAR,59,MAR_ignorability,M3_class2,0.85,0.6465534646943786,0.07753334540919209,0.0
MNAR,59,MAR_ignorability,p_class2,0.45,0.4368367094007207,0.07496561114659069,1.0
MNAR,59,MAR_ignorability,mean_Y1,0.44250000000000006,0.4019999864412962,0.0219269696010659,1.0
MNAR,59,MAR_ignorability,mean_Y2,0.47500000000000003,0.38545958069158304,0.027034510717459333,0.0
MNAR,59,MAR_ignorability,mean_Y3,0.49250000000000005,0.4051025275135307,0.026810444255497976,0.0
MNAR,59,MAR_ignorability,P000,0.28387500000000004,0.2958225707507239,0.02241451436250793,1.0
MNAR,59,MAR_ignorability,P001,0.08925,0.11144922367546303,0.01270607668455024,1.0
MNAR,59,MAR_ignorability,P010,0.10362500000000001,0.1226400642652999,0.014424836193765823,1.0
MNAR,59,MAR_ignorability,P011,0.08074999999999999,0.06808815486721698,0.009406329911190678,1.0
MNAR,59,MAR_ignorability,P100,0.063,0.09844776663872024,0.013756723205218199,0.0
MNAR,59,MAR_ignorability,P101,0.08887500000000001,0.10882085824350979,0.015045513229652564,1.0
MNAR,59,MAR_ignorability,P110,0.057000000000000016,0.07798707083172526,0.012420114322197535,1.0
MNAR,59,MAR_ignorability,P111,0.233625,0.11674429072734092,0.01782677630775047,0.0
MNAR,59,selection_misspecified,M1_class1,0.15,0.1402638668538038,,
MNAR,59,selection_misspecified,M1_class2,0.8,0.7960782124364234,,
MNAR,59,selection_misspecified,M2_class1,0.25,0.3988391360379224,,
MNAR,59,selection_misspecified,M2_class2,0.75,0.8026062941750541,,
MNAR,59,selection_misspecified,M3_class1,0.2,0.3451918404518871,,
MNAR,59,selection_misspecified,M3_class2,0.85,0.8733546352013789,,
MNAR,59,selection_misspecified,p_class2,0.45,0.3991010227628564,,
MNAR,59,selection_misspecified,mean_Y1,0.44250000000000006,0.40200004291838065,,
MNAR,59,selection_misspecified,mean_Y2,0.47500000000000003,0.5599830218085037,,
MNAR,59,selection_misspecified,mean_Y3,0.49250000000000005,0.5559821520216979,,
MNAR,59,selection_misspecified,P000,0.28387500000000004,0.20539731309224443,,
MNAR,59,selection_misspecified,P001,0.08925,0.12123610851494944,,
MNAR,59,selection_misspecified,P010,0.10362500000000001,0.14319320107782216,,
MNAR,59,selection_misspecified,P011,0.08074999999999999,0.12817333439660333,,
MNAR,59,selection_misspecified,P100,0.063,0.041120713814491484,,
MNAR,59,selection_misspecified,P101,0.08887500000000001,0.07226284276981097,,
MNAR,59,selection_misspecified,P110,0.057000000000000016,0.054306619993744046,,
MNAR,59,selection_misspecified,P111,0.233625,0.23430986634033413,,
MNAR,59,candidate_saturated,M1_class1,0.15,0.13330076076877426,,
MNAR,59,candidate_saturated,M1_class2,0.8,0.7952132249520357,,
MNAR,59,candidate_saturated,M2_class1,0.25,0.3281354402657082,,
MNAR,59,candidate_saturated,M2_class2,0.75,0.8060277272670129,,
MNAR,59,candidate_saturated,M3_class1,0.2,0.21865070319067126,,
MNAR,59,candidate_saturated,M3_class2,0.85,0.8319437276075544,,
MNAR,59,candidate_saturated,p_class2,0.45,0.4059441253887333,,
MNAR,59,candidate_saturated,mean_Y1,0.44250000000000006,0.4020002371255496,,
MNAR,59,candidate_saturated,mean_Y2,0.47500000000000003,0.5221330067424743,,
MNAR,59,candidate_saturated,mean_Y3,0.49250000000000005,0.46761340359459397,,
MNAR,59,candidate_saturated,P000,0.28387500000000004,0.27299540892465307,,
MNAR,59,candidate_saturated,P001,0.08925,0.08905130247427051,,
MNAR,59,candidate_saturated,P010,0.10362500000000001,0.14326701676649234,,
MNAR,59,candidate_saturated,P011,0.08074999999999999,0.09268603470903458,,
MNAR,59,candidate_saturated,P100,0.063,0.052093769402412254,,
MNAR,59,candidate_saturated,P101,0.08887500000000001,0.06372651245618989,,
MNAR,59,candidate_saturated,P110,0.057000000000000016,0.06403040131184848,,
MNAR,59,candidate_saturated,P111,0.233625,0.222149553955099,,
MNAR,60,oracle,M1_class1,0.15,0.08342782914528576,0.03101272325372786,0.0
MNAR,60,oracle,M1_class2,0.8,0.7929632208723325,0.034994428188260124,1.0
MNAR,60,oracle,M2_class1,0.25,0.23440371511482344,0.03022735743019978,1.0
MNAR,60,oracle,M2_class2,0.75,0.7340384409717212,0.03728442965212856,1.0
MNAR,60,oracle,M3_class1,0.2,0.17940488834818127,0.03356633507993095,1.0
MNAR,60,oracle,M3_class2,0.85,0.8635401541650352,0.03223141175528697,1.0
MNAR,60,oracle,p_class2,0.45,0.47153695000038454,0.03464820137184263,1.0
MNAR,60,oracle,mean_Y1,0.44250000000000006,0.41799998367758545,0.022057923412972635,1.0
MNAR,60,oracle,mean_Y2,0.47500000000000003,0.46999994985966326,0.022320394190851647,1.0
MNAR,60,oracle,mean_Y3,0.49250000000000005,0.5019999449791629,0.02236050098241911,1.0
MNAR,60,oracle,P000,0.28387500000000004,0.3078487937228024,0.02064257074096524,1.0
MNAR,60,oracle,P001,0.08925,0.08895117096057273,0.011667505022970268,1.0
MNAR,60,oracle,P010,0.10362500000000001,0.10294853316526373,0.012784237649048723,1.0
MNAR,60,oracle,P011,0.08074999999999999,0.08225151847377563,0.01081838496013289,1.0
MNAR,60,oracle,P100,0.063,0.04126877240118494,0.008688689957756252,0.0
MNAR,60,oracle,P101,0.08887500000000001,0.09193131305577659,0.012996132364241346,1.0
MNAR,60,oracle,P110,0.057000000000000016,0.04593395573158602,0.008269750811035039,1.0
MNAR,60,oracle,P111,0.233625,0.23886594248903792,0.01823009438061995,1.0
MNAR,60,MAR_ignorability,M1_class1,0.15,0.15860886061636462,0.06750266080253399,1.0
MNAR,60,MAR_ignorability,M1_class2,0.8,0.7853053303414727,0.04574878119469057,1.0
MNAR,60,MAR_ignorability,M2_class1,0.25,0.21451450393685456,0.03342047413525366,1.0
MNAR,60,MAR_ignorability,M2_class2,0.75,0.626932831469305,0.09838925343514414,1.0
MNAR,60,MAR_ignorability,M3_class1,0.2,0.19107473866861638,0.042347440050428585,1.0
MNAR,60,MAR_ignorability,M3_class2,0.85,0.7841450056767288,0.09126351983631517,1.0
MNAR,60,MAR_ignorability,p_class2,0.45,0.41390237748222847,0.07561348436236068,1.0
MNAR,60,MAR_ignorability,mean_Y1,0.44250000000000006,0.41800001939530623,0.022057923835806962,1.0
MNAR,60,MAR_ignorability,mean_Y2,0.47500000000000003,0.3852154302197802,0.0281094038996516,0.0
MNAR,60,MAR_ignorability,mean_Y3,0.49250000000000005,0.43654793219729415,0.026982651313498154,0.0
MNAR,60,MAR_ignorability,P000,0.28387500000000004,0.32049497321809156,0.022465982637733972,1.0
MNAR,60,MAR_ignorability,P001,0.08925,0.10000899127720997,0.013206384517648957,1.0
MNAR,60,MAR_ignorability,P010,0.10362500000000001,0.09759772699275729,0.013755151136725784,1.0
MNAR,60,MAR_ignorability,P011,0.08074999999999999,0.06389828911663492,0.010418887662164353,1.0
MNAR,60,MAR_ignorability,P100,0.063,0.08524180629394382,0.015714411502208002,1.0
MNAR,60,MAR_ignorability,P101,0.08887500000000001,0.10903879899097442,0.023619673066408622,1.0
MNAR,60,MAR_ignorability,P110,0.057000000000000016,0.060117561297913145,0.013879500890469729,1.0
MNAR,60,MAR_ignorability,P111,0.233625,0.16360185281247486,0.025625111854947064,0.0
MNAR,60,selection_misspecified,M1_class1,0.15,0.13767308791573532,,
MNAR,60,selection_misspecified,M1_class2,0.8,0.8269607746013675,,
MNAR,60,selection_misspecified,M2_class1,0.25,0.35695823166793184,,
MNAR,60,selection_misspecified,M2_class2,0.75,0.8512513016789522,,
MNAR,60,selection_misspecified,M3_class1,0.2,0.2951686252532198,,
MNAR,60,selection_misspecified,M3_class2,0.85,0.9463174070264375,,
MNAR,60,selection_misspecified,p_class2,0.45,0.4066907234055275,,
