mechanism,rep,method,parameter,truth,estimate,se,covered
MAR,48,MAR_ignorability,P011,0.08074999999999999,0.0752087319540197,0.0036962381621612893,1.0
MAR,48,MAR_ignorability,P100,0.063,0.06412354451535549,0.00351980501739696,1.0
MAR,48,MAR_ignorability,P101,0.08887500000000001,0.09111458503730169,0.004701986674794714,1.0
MAR,48,MAR_ignorability,P110,0.057000000000000016,0.05611837652574757,0.003626483178779116,1.0
MAR,48,MAR_ignorability,P111,0.233625,0.23344346589398365,0.006743400555556158,1.0
MAR,48,selection_misspecified,M1_class1,0.15,0.12969940972146982,0.011426325595109709,1.0
MAR,48,selection_misspecified,M1_class2,0.8,0.8086324561677428,0.01409636160096785,1.0
MAR,48,selection_misspecified,M2_class1,0.25,0.3006847428514398,0.019310240458067243,0.0
MAR,48,selection_misspecified,M2_class2,0.75,0.8062638109676783,0.0133486921167303,0.0
MAR,48,selection_misspecified,M3_class1,0.2,0.2415932217618401,0.016416535910753673,0.0
MAR,48,selection_misspecified,M3_class2,0.85,0.8658206647601039,0.012922290926170346,1.0
MAR,48,selection_misspecified,p_class2,0.45,0.464111529372349,0.013619966027968347,1.0
MAR,48,selection_misspecified,mean_Y1,0.44250000000000006,0.44480006424907764,0.007027844059896706,1.0
MAR,48,selection_misspecified,mean_Y2,0.47500000000000003,0.5353298173735143,0.013113916591991633,0.0
MAR,48,selection_misspecified,mean_Y3,0.49250000000000005,0.5313043750079551,0.011019008059399057,0.0
MAR,48,selection_misspecified,P000,0.28387500000000004,0.24966278278344003,0.008858064151847943,0.0
MAR,48,selection_misspecified,P001,0.08925,0.09369355147145397,0.005726844524681784,1.0
MAR,48,selection_misspecified,P010,0.10362500000000001,0.11596329994993067,0.007302725044950892,1.0
MAR,48,selection_misspecified,P011,0.08074999999999999,0.09588030154609767,0.004724254412982087,0.0
MAR,48,selection_misspecified,P100,0.063,0.046618698615589135,0.003522946561571587,0.0
MAR,48,selection_misspecified,P101,0.08887500000000001,0.07469514975600257,0.004591413522099342,0.0
MAR,48,selection_misspecified,P110,0.057000000000000016,0.056450843643085044,0.003945256821268921,1.0
MAR,48,selection_misspecified,P111,0.233625,0.2670353722344009,0.007229715006408688,0.0
MAR,48,candidate_saturated,M1_class1,0.15,0.15796644280358724,0.013053604267178158,1.0
MAR,48,candidate_saturated,M1_class2,0.8,0.8008106483023416,0.017004836463580496,1.0
MAR,48,candidate_saturated,M2_class1,0.25,0.2534639187585979,0.02406260078556868,1.0
MAR,48,candidate_saturated,M2_class2,0.75,0.7598784267952914,0.024712021215924113,1.0
MAR,48,candidate_saturated,M3_class1,0.2,0.20743888559667403,0.01921271658419487,1.0
MAR,48,candidate_saturated,M3_class2,0.85,0.8176078326872173,0.02648326359233834,1.0
MAR,48,candidate_saturated,p_class2,0.45,0.44619449075260154,0.014690076932909486,1.0
MAR,48,candidate_saturated,mean_Y1,0.44250000000000006,0.4447999857093647,0.00702784396539783,1.0
MAR,48,candidate_saturated,mean_Y2,0.47500000000000003,0.47942328228175957,0.01872357126331009,1.0
MAR,48,candidate_saturated,mean_Y3,0.49250000000000005,0.47969290821679006,0.016160985489404527,1.0
MAR,48,candidate_saturated,P000,0.28387500000000004,0.27980426635074745,0.012259472408519986,1.0
MAR,48,candidate_saturated,P001,0.08925,0.08966387749275989,0.007393532540533153,1.0
MAR,48,candidate_saturated,P010,0.10362500000000001,0.10599557342940057,0.009464961491583391,1.0
MAR,48,candidate_saturated,P011,0.08074999999999999,0.07973629701772753,0.005922084282849944,1.0
MAR,48,candidate_saturated,P100,0.063,0.06741053295359434,0.0053346824659346115,1.0
MAR,48,candidate_saturated,P101,0.08887500000000001,0.08369804092113883,0.007737995548895407,1.0
MAR,48,candidate_saturated,P110,0.057000000000000016,0.0670967190494677,0.007589545906986849,1.0
MAR,48,candidate_saturated,P111,0.233625,0.22659469278516378,0.011619608651490353,1.0
MAR,49,oracle,M1_class1,0.15,0.1645908508662951,0.01013574039936673,1.0
MAR,49,oracle,M1_class2,0.8,0.7996203827893772,0.012739590445156514,1.0
MAR,49,oracle,M2_class1,0.25,0.23544175908911957,0.010086484660019332,1.0
MAR,49,oracle,M2_class2,0.75,0.7562000425998668,0.012370038133700101,1.0
MAR,49,oracle,M3_class1,0.2,0.21912305581981295,0.01106080167563689,1.0
MAR,49,oracle,M3_class2,0.85,0.8580065192832131,0.011615305033394181,1.0
MAR,49,oracle,p_class2,0.45,0.4327502087761975,0.012098484016051528,1.0
MAR,49,oracle,mean_Y1,0.44250000000000006,0.43940001338505985,0.0070189406669414105,1.0
MAR,49,oracle,mean_Y2,0.47500000000000003,0.4608000150003297,0.007049302945519146,0.0
MAR,49,oracle,mean_Y3,0.49250000000000005,0.49560000801725956,0.007070794001509043,1.0
MAR,49,oracle,P000,0.28387500000000004,0.28592389399894086,0.006306292458482779,1.0
MAR,49,oracle,P001,0.08925,0.09753024456729904,0.003809471164059215,0.0
MAR,49,oracle,P010,0.10362500000000001,0.09643536460750336,0.0038236733552063965,1.0
MAR,49,oracle,P011,0.08074999999999999,0.08071048344119688,0.003428444948569636,1.0
MAR,49,oracle,P100,0.063,0.06771987342174826,0.0032092065672717756,1.0
MAR,49,oracle,P101,0.08887500000000001,0.08802597301168216,0.003753065135088949,1.0
MAR,49,oracle,P110,0.057000000000000016,0.054320859954547995,0.002829431386774918,1.0
MAR,49,oracle,P111,0.233625,0.2293333069970815,0.0058437048405612065,1.0
MAR,49,MAR_ignorability,M1_class1,0.15,0.16737293691550204,0.0120749996547101,1.0
MAR,49,MAR_ignorability,M1_class2,0.8,0.7872735972612707,0.014139972203488574,1.0
MAR,49,MAR_ignorability,M2_class1,0.25,0.2387987220772215,0.012176427453105895,1.0
MAR,49,MAR_ignorability,M2_class2,0.75,0.7399866163783381,0.01576047410024016,1.0
MAR,49,MAR_ignorability,M3_class1,0.2,0.2160125428183399,0.012886803122514261,1.0
MAR,49,MAR_ignorability,M3_class2,0.85,0.8460149760502986,0.015160843044601097,1.0
MAR,49,MAR_ignorability,p_class2,0.45,0.4388236318005473,0.014589144924627427,1.0
MAR,49,MAR_ignorability,mean_Y1,0.44250000000000006,0.43939999604398977,0.0070189406723485046,1.0
MAR,49,MAR_ignorability,mean_Y2,0.47500000000000003,0.4587318140689063,0.008245595608923698,0.0
MAR,49,MAR_ignorability,mean_Y3,0.49250000000000005,0.4924724986123698,0.008178118960088443,1.0
MAR,49,MAR_ignorability,P000,0.28387500000000004,0.2825797503517772,0.006936965650135334,1.0
MAR,49,MAR_ignorability,P001,0.08925,0.09736411356045531,0.004339300339251032,1.0
MAR,49,MAR_ignorability,P010,0.10362500000000001,0.09811328934835173,0.0044889835878690896,1.0
MAR,49,MAR_ignorability,P011,0.08074999999999999,0.08254285069542598,0.003746038034305175,1.0
MAR,49,MAR_ignorability,P100,0.063,0.06988442984777013,0.0037206415909715523,1.0
MAR,49,MAR_ignorability,P101,0.08887500000000001,0.09143989217109103,0.004707167726289991,1.0
MAR,49,MAR_ignorability,P110,0.057000000000000016,0.056950031839731075,0.003566123214135588,1.0
MAR,49,MAR_ignorability,P111,0.233625,0.22112564218539751,0.006565055212563969,1.0
MAR,49,selection_misspecified,M1_class1,0.15,0.1406491329040257,0.012713607570865083,1.0
MAR,49,selection_misspecified,M1_class2,0.8,0.7805542228515978,0.014126597156827271,1.0
MAR,49,selection_misspecified,M2_class1,0.25,0.30793408923071935,0.01977272842990859,0.0
MAR,49,selection_misspecified,M2_class2,0.75,0.7923044774204863,0.01456937143943155,0.0
MAR,49,selection_misspecified,M3_class1,0.2,0.2648256089180642,0.018039054630530942,0.0
MAR,49,selection_misspecified,M3_class2,0.85,0.8704938679604712,0.012866965770471266,1.0
MAR,49,selection_misspecified,p_class2,0.45,0.46686748062975403,0.014927453741549789,1.0
MAR,49,selection_misspecified,mean_Y1,0.44250000000000006,0.4394000100900048,0.0070189406694206626,1.0
MAR,49,selection_misspecified,mean_Y2,0.47500000000000003,0.5340708720565318,0.013907914728986644,0.0
MAR,49,selection_misspecified,mean_Y3,0.49250000000000005,0.547592423114602,0.0120929423120828,0.0
MAR,49,selection_misspecified,P000,0.28387500000000004,0.23585641036936647,0.009326972521890154,0.0
MAR,49,selection_misspecified,P001,0.08925,0.10249097017589395,0.006164849098945392,0.0
MAR,49,selection_misspecified,P010,0.10362500000000001,0.11423036256011643,0.007043153424790021,1.0
MAR,49,selection_misspecified,P011,0.08074999999999999,0.10802224680461825,0.005254009935392563,0.0
MAR,49,selection_misspecified,P100,0.063,0.04795335131111587,0.0038924494553582915,0.0
MAR,49,selection_misspecified,P101,0.08887500000000001,0.07962839608709182,0.004952394980659891,1.0
MAR,49,selection_misspecified,P110,0.057000000000000016,0.054367452644799134,0.003792189562203333,1.0
MAR,49,selection_misspecified,P111,0.233625,0.257450810046998,0.007302755941195199,0.0
MAR,49,candidate_saturated,M1_class1,0.15,0.1879674408305115,0.014544574785720897,0.0
MAR,49,candidate_saturated,M1_class2,0.8,0.7681008773419133,0.017460203223326254,1.0
MAR,49,candidate_saturated,M2_class1,0.25,0.2717688225228854,0.026063268842117463,1.0
MAR,49,candidate_saturated,M2_class2,0.75,0.7440607512466492,0.02628730060097231,1.0
MAR,49,candidate_saturated,M3_class1,0.2,0.21833329364552287,0.01995553668943359,1.0
MAR,49,candidate_saturated,M3_class2,0.85,0.8064219184758686,0.02553772791293879,1.0
MAR,49,candidate_saturated,p_class2,0.45,0.43340462554152426,0.01621122500530238,1.0
MAR,49,candidate_saturated,mean_Y1,0.44250000000000006,0.43939995564585327,0.007018940706072223,1.0
MAR,49,candidate_saturated,mean_Y2,0.47500000000000003,0.47646232903769253,0.020050597717645804,1.0
MAR,49,candidate_saturated,mean_Y3,0.49250000000000005,0.4732136238753488,0.016507426139065175,1.0
MAR,49,candidate_saturated,P000,0.28387500000000004,0.2668806166383229,0.014565525671952346,1.0
MAR,49,candidate_saturated,P001,0.08925,0.09389756918082888,0.007143378776880282,1.0
MAR,49,candidate_saturated,P010,0.10362500000000001,0.1122152486510567,0.009279563582247814,1.0
MAR,49,candidate_saturated,P011,0.08074999999999999,0.0876066098839382,0.006839051730075953,1.0
MAR,49,candidate_saturated,P100,0.063,0.0771174700342503,0.005705303007755722,0.0
MAR,49,candidate_saturated,P101,0.08887500000000001,0.08564201510890534,0.007771788313274315,1.0
MAR,49,candidate_saturated,P110,0.057000000000000016,0.07057304080102124,0.0070287193078286,1.0
MAR,49,candidate_saturated,P111,0.233625,0.20606742970167638,0.010914591407597547,0.0
MAR,50,oracle,M1_class1,0.15,0.14569109314294965,0.009677010334339455,1.0
MAR,50,oracle,M1_class2,0.8,0.7995725690715951,0.012458672738995192,1.0
MAR,50,oracle,M2_class1,0.25,0.24856883353747508,0.010069600321200734,1.0
MAR,50,oracle,M2_class2,0.75,0.7516099744935634,0.011744338495862056,1.0
MAR,50,oracle,M3_class1,0.2,0.20925021764116256,0.010170704151945657,1.0
MAR,50,oracle,M3_class2,0.85,0.8336382778424383,0.011840071980136958,1.0
MAR,50,oracle,p_class2,0.45,0.4393898796018486,0.01144111780926574,1.0
MAR,50,oracle,mean_Y1,0.44250000000000006,0.43299999612511625,0.007007296203803983,1.0
MAR,50,oracle,mean_Y2,0.47500000000000003,0.4696000198969473,0.007057986115031153,1.0
MAR,50,oracle,mean_Y3,0.49250000000000005,0.4836000122378329,0.007067263114025609,1.0
MAR,50,oracle,P000,0.28387500000000004,0.28821896093898947,0.006172555561243347,1.0
MAR,50,oracle,P001,0.08925,0.09354180051988409,0.003656471175220466,1.0
MAR,50,oracle,P010,0.10362500000000001,0.10514894421578863,0.004011745217077726,1.0
MAR,50,oracle,P011,0.08074999999999999,0.08009029820022157,0.0033405351483025555,1.0
MAR,50,oracle,P100,0.063,0.06304895541307859,0.0030122063897389437,1.0
MAR,50,oracle,P101,0.08887500000000001,0.08559026323110058,0.0036402798801177957,1.0
MAR,50,oracle,P110,0.057000000000000016,0.059983127194310405,0.002984421464438678,1.0
MAR,50,oracle,P111,0.233625,0.22437765028662668,0.005791085608685028,1.0
MAR,50,MAR_ignorability,M1_class1,0.15,0.14115653189075666,0.011858321760086237,1.0
MAR,50,MAR_ignorability,M1_class2,0.8,0.7972146288180486,0.014422644785383212,1.0
MAR,50,MAR_ignorability,M2_class1,0.25,0.26415065689151673,0.01220290452209718,1.0
MAR,50,MAR_ignorability,M2_class2,0.75,0.7340457870305128,0.015040545186220697,1.0
MAR,50,MAR_ignorability,M3_class1,0.2,0.2095412264758052,0.01233839843275187,1.0
MAR,50,MAR_ignorability,M3_class2,0.85,0.814833568645911,0.015525417871953434,0.0
MAR,50,MAR_ignorability,p_class2,0.45,0.4448439744833341,0.01409555756873132,1.0
MAR,50,MAR_ignorability,mean_Y1,0.44250000000000006,0.43300002321986564,0.0070072962029877,1.0
MAR,50,MAR_ignorability,mean_Y2,0.47500000000000003,0.4731806741729113,0.008216464919698659,1.0
MAR,50,MAR_ignorability,mean_Y3,0.49250000000000005,0.4788018776910813,0.008201275477842145,1.0
MAR,50,MAR_ignorability,P000,0.28387500000000004,0.2817725831007993,0.006773570965855653,1.0
MAR,50,MAR_ignorability,P001,0.08925,0.09306574771281054,0.0042207417754929165,1.0
MAR,50,MAR_ignorability,P010,0.10362500000000001,0.11181540203168892,0.004783450278390004,1.0
MAR,50,MAR_ignorability,P011,0.08074999999999999,0.0803462439348356,0.0036578232746772394,1.0
MAR,50,MAR_ignorability,P100,0.063,0.06304537048371409,0.003435167211937306,1.0
MAR,50,MAR_ignorability,P101,0.08887500000000001,0.08893562452976483,0.004578251121987839,1.0
MAR,50,MAR_ignorability,P110,0.057000000000000016,0.0645647666927164,0.0038227515590103425,0.0
MAR,50,MAR_ignorability,P111,0.233625,0.21645426151367034,0.006463832697702046,0.0
MAR,50,selection_misspecified,M1_class1,0.15,0.1220439140127166,0.01183823011091753,0.0
MAR,50,selection_misspecified,M1_class2,0.8,0.7915528838710312,0.014320010289210292,1.0
MAR,50,selection_misspecified,M2_class1,0.25,0.34831849257682196,0.02112385580069903,0.0
MAR,50,selection_misspecified,M2_class2,0.75,0.8002899112452674,0.013697921942084204,0.0
MAR,50,selection_misspecified,M3_class1,0.2,0.25628729912865045,0.0175845783626383,0.0
MAR,50,selection_misspecified,M3_class2,0.85,0.8472331393530755,0.01344505753309692,1.0
MAR,50,selection_misspecified,p_class2,0.45,0.46445396226558777,0.014031548309797167,1.0
MAR,50,selection_misspecified,mean_Y1,0.44250000000000006,0.43300000783576276,0.007007296109022756,1.0
MAR,50,selection_misspecified,mean_Y2,0.47500000000000003,0.5582384088081803,0.014353009700814755,0.0
MAR,50,selection_misspecified,mean_Y3,0.49250000000000005,0.5307544361052516,0.011926451672389062,0.0
MAR,50,selection_misspecified,P000,0.28387500000000004,0.23083580221532599,0.009218707590688604,0.0
MAR,50,selection_misspecified,P001,0.08925,0.09491040623073292,0.00613616986854577,1.0
MAR,50,selection_misspecified,P010,0.10362500000000001,0.1336374101762257,0.008169590870172832,0.0
MAR,50,selection_misspecified,P011,0.08074999999999999,0.10761637354195258,0.00519299184405821,0.0
MAR,50,selection_misspecified,P100,0.063,0.04289404762531286,0.0033185183592239443,0.0
MAR,50,selection_misspecified,P101,0.08887500000000001,0.07312133512044795,0.004629760793725886,0.0
MAR,50,selection_misspecified,P110,0.057000000000000016,0.06187830387788379,0.00410708421024545,1.0
MAR,50,selection_misspecified,P111,0.233625,0.2551063212121182,0.007129846929657933,0.0
MAR,50,candidate_saturated,M1_class1,0.15,0.14807623423121355,0.013983784809590567,1.0
MAR,50,candidate_saturated,M1_class2,0.8,0.7840028361963409,0.016733807862848254,1.0
MAR,50,candidate_saturated,M2_class1,0.25,0.3033565502769037,0.028727808221389928,1.0
MAR,50,candidate_saturated,M2_class2,0.75,0.7655427259883401,0.025186486276356865,1.0
MAR,50,candidate_saturated,M3_class1,0.2,0.21599256001070083,0.020874559186553444,1.0
MAR,50,candidate_saturated,M3_class2,0.85,0.790035374217527,0.028287049776423705,0.0
MAR,50,candidate_saturated,p_class2,0.45,0.4480450821333421,0.015037268469743693,1.0
MAR,50,candidate_saturated,mean_Y1,0.44250000000000006,0.43300002083945616,0.0070072962774267306,1.0
MAR,50,candidate_saturated,mean_Y2,0.47500000000000003,0.5104367933344295,0.021302693349201676,1.0
MAR,50,candidate_saturated,mean_Y3,0.49250000000000005,0.4731896198500531,0.017889974194598667,1.0
MAR,50,candidate_saturated,P000,0.28387500000000004,0.2615877769823513,0.012754312335610314,1.0
MAR,50,candidate_saturated,P001,0.08925,0.08868029931277562,0.008293108077111571,1.0
MAR,50,candidate_saturated,P010,0.10362500000000001,0.12739058968935246,0.01153867174117076,0.0
MAR,50,candidate_saturated,P011,0.08074999999999999,0.08934131317606432,0.0063734674962842505,1.0
MAR,50,candidate_saturated,P100,0.063,0.06193169785472643,0.0055702700509373615,1.0
MAR,50,candidate_saturated,P101,0.08887500000000001,0.07736343251571706,0.007791035722660801,1.0
MAR,50,candidate_saturated,P110,0.057000000000000016,0.0759003156235166,0.008061882589962094,0.0
MAR,50,candidate_saturated,P111,0.233625,0.21780457484549612,0.011658623162952098,1.0
MAR,51,oracle,M1_class1,0.15,0.16126547881213546,0.010126102550363811,1.0
MAR,51,oracle,M1_class2,0.8,0.8131289456458214,0.012030089412669174,1.0
MAR,51,oracle,M2_class1,0.25,0.23670376528626597,0.010196601426393588,1.0
MAR,51,oracle,M2_class2,0.75,0.7473173056790893,0.011641804411656426,1.0
MAR,51,oracle,M3_class1,0.2,0.2147188092017288,0.01074043947617002,1.0
MAR,51,oracle,M3_class2,0.85,0.8324967036685477,0.011187690015908585,1.0
MAR,51,oracle,p_class2,0.45,0.453368749919867,0.011586519015888879,1.0
MAR,51,oracle,mean_Y1,0.44250000000000006,0.4568000038889543,0.007044625752965778,0.0
MAR,51,oracle,mean_Y2,0.47500000000000003,0.4681999877863178,0.007056752227706127,1.0
MAR,51,oracle,mean_Y3,0.49250000000000005,0.494800000944278,0.0070706853972609274,1.0
MAR,51,oracle,P000,0.28387500000000004,0.2783988634283731,0.00621718277401847,1.0
MAR,51,oracle,P001,0.08925,0.09296370512210869,0.0036740899272630317,1.0
MAR,51,oracle,P010,0.10362500000000001,0.09582680875361997,0.0038010522760691555,0.0
MAR,51,oracle,P011,0.08074999999999999,0.07601061880694378,0.003263069236272433,1.0
MAR,51,oracle,P100,0.063,0.06844201327120339,0.0031255460019451262,1.0
MAR,51,oracle,P101,0.08887500000000001,0.09199543039199692,0.0037766902370183837,1.0
MAR,51,oracle,P110,0.057000000000000016,0.06253231360252544,0.002999278937505996,1.0
MAR,51,oracle,P111,0.233625,0.23383024662322857,0.005813507544907778,1.0
MAR,51,MAR_ignorability,M1_class1,0.15,0.17790974463209283,0.011592496268776358,0.0
MAR,51,MAR_ignorability,M1_class2,0.8,0.8194169752121961,0.013241396178520172,1.0
MAR,51,MAR_ignorability,M2_class1,0.25,0.23384903734426973,0.011918148365626657,1.0
MAR,51,MAR_ignorability,M2_class2,0.75,0.7712772662679762,0.015116429346806454,1.0
MAR,51,MAR_ignorability,M3_class1,0.2,0.21675298494226122,0.012307554823587207,1.0
MAR,51,MAR_ignorability,M3_class2,0.85,0.848997817853201,0.014531898338208213,1.0
MAR,51,MAR_ignorability,p_class2,0.45,0.4347421683546355,0.013382033830308103,1.0
MAR,51,MAR_ignorability,mean_Y1,0.44250000000000006,0.4567999890696641,0.007044625752084255,0.0
MAR,51,MAR_ignorability,mean_Y2,0.47500000000000003,0.4674917509215533,0.008222282236549475,1.0
MAR,51,MAR_ignorability,mean_Y3,0.49250000000000005,0.4916164745329774,0.008144825689087334,1.0
MAR,51,MAR_ignorability,P000,0.28387500000000004,0.2815669310362156,0.006839957886055749,1.0
MAR,51,MAR_ignorability,P001,0.08925,0.09241437231524798,0.004282247633498952,1.0
MAR,51,MAR_ignorability,P010,0.10362500000000001,0.0942571757502784,0.0044242913733368505,0.0
MAR,51,MAR_ignorability,P011,0.08074999999999999,0.07496153182859382,0.0035980630660648236,1.0
MAR,51,MAR_ignorability,P100,0.063,0.07265103680578824,0.0037244896412722546,0.0
MAR,51,MAR_ignorability,P101,0.08887500000000001,0.08587590892119473,0.0045797372393141765,1.0
MAR,51,MAR_ignorability,P110,0.057000000000000016,0.05990838187474022,0.003724757830959126,1.0
MAR,51,MAR_ignorability,P111,0.233625,0.2383646614679409,0.00677705733315253,1.0
MAR,51,selection_misspecified,M1_class1,0.15,0.15834436874563446,0.01179511099668916,1.0
MAR,51,selection_misspecified,M1_class2,0.8,0.8162115622440029,0.013055791802338656,1.0
MAR,51,selection_misspecified,M2_class1,0.25,0.2899521981332477,0.018308679219312705,0.0
MAR,51,selection_misspecified,M2_class2,0.75,0.8179281395040141,0.013678009909026265,0.0
MAR,51,selection_misspecified,M3_class1,0.2,0.2647251120190255,0.0171445702363775,0.0
MAR,51,selection_misspecified,M3_class2,0.85,0.8763007389437394,0.012339325511229704,0.0
MAR,51,selection_misspecified,p_class2,0.45,0.4536715309556488,0.013209547076918854,1.0
MAR,51,selection_misspecified,mean_Y1,0.44250000000000006,0.45679998558553536,0.007044625753221213,0.0
MAR,51,selection_misspecified,mean_Y2,0.47500000000000003,0.5294798517626731,0.012735131133319548,0.0
MAR,51,selection_misspecified,mean_Y3,0.49250000000000005,0.5421795629811212,0.01153279489918653,0.0
MAR,51,selection_misspecified,P000,0.28387500000000004,0.2419410854401618,0.008583972668036064,0.0
MAR,51,selection_misspecified,P001,0.08925,0.09973447750890527,0.006050745201967263,1.0
MAR,51,selection_misspecified,P010,0.10362500000000001,0.10646732421892594,0.006717224277893598,1.0
MAR,51,selection_misspecified,P011,0.08074999999999999,0.09505712724647158,0.0046219507069188,0.0
MAR,51,selection_misspecified,P100,0.063,0.05350391575826914,0.003820116147270487,0.0
MAR,51,selection_misspecified,P101,0.08887500000000001,0.07534066952999058,0.004652284794231001,0.0
MAR,51,selection_misspecified,P110,0.057000000000000016,0.05590811160152192,0.0038426995062341494,1.0
MAR,51,selection_misspecified,P111,0.233625,0.27204728869575373,0.007380226721138258,0.0
MAR,51,candidate_saturated,M1_class1,0.15,0.18816694703880943,0.013790782748726691,0.0
MAR,51,candidate_saturated,M1_class2,0.8,0.8090702422440131,0.014384570678646668,1.0
MAR,51,candidate_saturated,M2_class1,0.25,0.24928877110971065,0.023371028010465627,1.0
MAR,51,candidate_saturated,M2_class2,0.75,0.7658649665773115,0.02445970134221329,1.0
MAR,51,candidate_saturated,M3_class1,0.2,0.2288507864111612,0.020879103891692317,1.0
MAR,51,candidate_saturated,M3_class2,0.85,0.8412655483728396,0.020940913720120715,1.0
MAR,51,candidate_saturated,p_class2,0.45,0.43264868825365144,0.014295478502117001,1.0
MAR,51,candidate_saturated,mean_Y1,0.44250000000000006,0.45679994324171047,0.007044625752995661,0.0
MAR,51,candidate_saturated,mean_Y2,0.47500000000000003,0.47278478446183003,0.01784958362135111,1.0
MAR,51,candidate_saturated,mean_Y3,0.49250000000000005,0.4938112298410535,0.015576440961769187,1.0
MAR,51,candidate_saturated,P000,0.28387500000000004,0.2697130198824637,0.011229870119430784,1.0
MAR,51,candidate_saturated,P001,0.08925,0.0954013225710777,0.007942700925882723,1.0
MAR,51,candidate_saturated,P010,0.10362500000000001,0.09858644342911557,0.008975398723655837,1.0
MAR,51,candidate_saturated,P011,0.08074999999999999,0.07949927087563245,0.005324180203158141,1.0
MAR,51,candidate_saturated,P100,0.063,0.07481205669371796,0.005405898306950866,0.0
MAR,51,candidate_saturated,P101,0.08887500000000001,0.08728881639091056,0.007495899218011803,1.0
MAR,51,candidate_saturated,P110,0.057000000000000016,0.06307725015364915,0.006068853348135834,1.0
MAR,51,candidate_saturated,P111,0.233625,0.2316218200034328,0.011072967640292683,1.0
MAR,52,oracle,M1_class1,0.15,0.1422268843939821,0.009190375361566465,1.0
MAR,52,oracle,M1_class2,0.8,0.8113183960534941,0.012482777513184625,1.0
MAR,52,oracle,M2_class1,0.25,0.26163901050882993,0.009962500387892563,1.0
MAR,52,oracle,M2_class2,0.75,0.7341847453933872,0.011454254108471519,1.0
MAR,52,oracle,M3_class1,0.2,0.20460441087901637,0.010598954493014337,1.0
MAR,52,oracle,M3_class2,0.85,0.8584566484560826,0.010728819866262432,1.0
MAR,52,oracle,p_class2,0.45,0.44474206211257983,0.011079126170628284,1.0
MAR,52,oracle,mean_Y1,0.44250000000000006,0.4398000230314567,0.007019629051896171,1.0
MAR,52,oracle,mean_Y2,0.47500000000000003,0.4717999750838924,0.0070598124624518645,1.0
MAR,52,oracle,mean_Y3,0.49250000000000005,0.49540000333596523,0.007070768554514594,1.0
MAR,52,oracle,P000,0.28387500000000004,0.28287440799594843,0.006164909306514671,1.0
MAR,52,oracle,P001,0.08925,0.09110189342850826,0.003598955159942333,1.0
MAR,52,oracle,P010,0.10362500000000001,0.10783840390515591,0.004040959382861381,1.0
MAR,52,oracle,P011,0.08074999999999999,0.07838527163893065,0.0033084770557752384,1.0
MAR,52,oracle,P100,0.063,0.05995565754849252,0.0028788087535904965,1.0
MAR,52,oracle,P101,0.08887500000000001,0.0942680659431584,0.0038335734711126197,1.0
MAR,52,oracle,P110,0.057000000000000016,0.05393152721443785,0.002742738102075652,1.0
MAR,52,oracle,P111,0.233625,0.23164477232536793,0.005848423087528707,1.0
MAR,52,MAR_ignorability,M1_class1,0.15,0.14636398030691466,0.010542087914402783,1.0
MAR,52,MAR_ignorability,M1_class2,0.8,0.8093637844803145,0.014277399007830895,1.0
MAR,52,MAR_ignorability,M2_class1,0.25,0.2569719159982035,0.011806697580382036,1.0
MAR,52,MAR_ignorability,M2_class2,0.75,0.7433305578680751,0.014666354982765833,1.0
MAR,52,MAR_ignorability,M3_class1,0.2,0.20447345010326506,0.012246322933911055,1.0
MAR,52,MAR_ignorability,M3_class2,0.85,0.8489734649534405,0.014222128877080504,1.0
MAR,52,MAR_ignorability,p_class2,0.45,0.44258840932055343,0.012912503418855848,1.0
MAR,52,MAR_ignorability,mean_Y1,0.44250000000000006,0.43980000901585814,0.007019629050213254,1.0
MAR,52,MAR_ignorability,mean_Y2,0.47500000000000003,0.47222861366269475,0.00821626234067163,1.0
MAR,52,MAR_ignorability,mean_Y3,0.49250000000000005,0.4897216864828773,0.008197066598027762,1.0
MAR,52,MAR_ignorability,P000,0.28387500000000004,0.28453106974548253,0.006773234281157831,1.0
MAR,52,MAR_ignorability,P001,0.08925,0.09067753400526435,0.004194021604699702,1.0
MAR,52,MAR_ignorability,P010,0.10362500000000001,0.10674425206723995,0.004687733992496203,1.0
MAR,52,MAR_ignorability,P011,0.08074999999999999,0.07824713516615504,0.0037073239664505175,1.0
MAR,52,MAR_ignorability,P100,0.063,0.062110574660980244,0.0033311036322081155,1.0
MAR,52,MAR_ignorability,P101,0.08887500000000001,0.09045220792557818,0.004624221483739676,1.0
MAR,52,MAR_ignorability,P110,0.057000000000000016,0.05689241704342002,0.003580154015422696,1.0
MAR,52,MAR_ignorability,P111,0.233625,0.2303448093858797,0.0067906653138028305,1.0
MAR,52,selection_misspecified,M1_class1,0.15,0.12825581640199157,0.010480976799739606,0.0
MAR,52,selection_misspecified,M1_class2,0.8,0.8026371427432797,0.014018065451072313,1.0
MAR,52,selection_misspecified,M2_class1,0.25,0.33198371832345586,0.019905155818192313,0.0
MAR,52,selection_misspecified,M2_class2,0.75,0.8061783975877148,0.013395809538522254,0.0
MAR,52,selection_misspecified,M3_class1,0.2,0.2579076934277482,0.01726984066965521,0.0
MAR,52,selection_misspecified,M3_class2,0.85,0.879031017897888,0.011966732549891581,0.0
MAR,52,selection_misspecified,p_class2,0.45,0.46197034328922726,0.012739151833113922,1.0
