mechanism,rep,method,parameter,truth,estimate,se,covered
MCAR,52,candidate_saturated,P010,0.10362500000000001,0.09396311181473699,0.020256978858366005,1.0
MCAR,52,candidate_saturated,P011,0.08074999999999999,0.10551727214891705,0.016521127121765698,1.0
MCAR,52,candidate_saturated,P100,0.063,0.06432521781954045,0.011800711445024028,1.0
MCAR,52,candidate_saturated,P101,0.08887500000000001,0.09579669935907412,0.016673948414826577,1.0
MCAR,52,candidate_saturated,P110,0.057000000000000016,0.05229318542074182,0.010661085148832298,1.0
MCAR,52,candidate_saturated,P111,0.233625,0.24058498635213613,0.020883229073778268,1.0
MCAR,53,oracle,M1_class1,0.15,0.15452811596959362,0.021916438047685068,1.0
MCAR,53,oracle,M1_class2,0.8,0.8293066001596692,0.026395035115787502,1.0
MCAR,53,oracle,M2_class1,0.25,0.2276904074258259,0.020882409773005952,1.0
MCAR,53,oracle,M2_class2,0.75,0.7431573311840728,0.02789976665828163,1.0
MCAR,53,oracle,M3_class1,0.2,0.1935362451085726,0.021517780183701297,1.0
MCAR,53,oracle,M3_class2,0.85,0.8350869629534444,0.027056882400256756,1.0
MCAR,53,oracle,p_class2,0.45,0.4215781553511862,0.024754408682493213,1.0
MCAR,53,oracle,mean_Y1,0.44250000000000006,0.43899998460511525,0.0156932788146031,1.0
MCAR,53,oracle,mean_Y2,0.47500000000000003,0.4450000022883782,0.015715438268812817,1.0
MCAR,53,oracle,mean_Y3,0.49250000000000005,0.46400001330184304,0.015770351930215178,1.0
MCAR,53,oracle,P000,0.28387500000000004,0.30764116868321556,0.014117164976076506,1.0
MCAR,53,oracle,P001,0.08925,0.08853121107549938,0.00800328921250438,1.0
MCAR,53,oracle,P010,0.10362500000000001,0.09861863009975534,0.008708520164584269,1.0
MCAR,53,oracle,P011,0.08074999999999999,0.06620900553641451,0.00680042174061939,0.0
MCAR,53,oracle,P100,0.063,0.07047957739526076,0.007336104368503136,1.0
MCAR,53,oracle,P101,0.08887500000000001,0.08834804055764617,0.008520580410611926,1.0
MCAR,53,oracle,P110,0.057000000000000016,0.05926061051992536,0.006608501254316519,1.0
MCAR,53,oracle,P111,0.233625,0.22091175613228292,0.013004713824782375,1.0
MCAR,53,MAR_ignorability,M1_class1,0.15,0.1597698260653808,0.022953779336445164,1.0
MCAR,53,MAR_ignorability,M1_class2,0.8,0.8177479573937353,0.02931738792639224,1.0
MCAR,53,MAR_ignorability,M2_class1,0.25,0.2122180641526488,0.025928068032737093,1.0
MCAR,53,MAR_ignorability,M2_class2,0.75,0.7334865999693463,0.03137375543711743,1.0
MCAR,53,MAR_ignorability,M3_class1,0.2,0.19598092722041158,0.02496579239821143,1.0
MCAR,53,MAR_ignorability,M3_class2,0.85,0.8406720380278692,0.032956637094010276,1.0
MCAR,53,MAR_ignorability,p_class2,0.45,0.4243760349276756,0.02696801256436363,1.0
MCAR,53,MAR_ignorability,mean_Y1,0.44250000000000006,0.4389999765076293,0.015693278810249737,1.0
